Month,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,Year,Date/Time Event Began,Date/Time Restoration,Event Duration (hours)
April,Iowa,SERC/MRO,Severe Weather,43,22400,2022,2022-04-23 19:42:00,2022-04-24 16:17:00,20.58
April,Minnesota,MRO,Vandalism,17,0,2022,2022-04-26 14:27:00,,
April,California,WECC,Vandalism,0,0,2022,2022-04-26 08:54:00,2022-04-26 08:55:00,0.02
April,Ohio,RF,Suspicious Activity,Unknown,Unknown,2022,2022-04-27 09:00:00,2022-04-27 09:01:00,0.02
April,North Carolina,SERC,System Operations,74,Unknown,2022,2022-04-28 07:56:00,2022-04-28 08:48:00,0.87
April,New Mexico,WECC,Suspicious Activity,0,0,2022,2022-04-28 15:45:00,,
April,California,WECC,Vandalism,0,0,2022,2022-04-29 07:05:00,2022-04-29 07:06:00,0.02
May,California,WECC,Vandalism,Unknown,0,2022,2022-05-02 14:24:00,2022-05-02 14:25:00,0.02
May,New Hampshire,NPCC,Vandalism,0,0,2022,2022-05-03 06:42:00,2022-05-03 13:59:00,7.28
May,Louisiana,SERC,Actual Physical Attack,0,0,2022,2022-05-03 00:17:00,2022-05-04 12:00:00,11.72
May,Michigan,RF,System Operations,Unknown,0,2022,2022-05-04 14:07:00,2022-05-05 01:57:00,11.83
May,Arkansas,SERC,Transmission Interruption,Unknown,0,2022,2022-05-05 13:06:00,2022-05-05 14:06:00,1.0
May,Michigan,RF,Fuel Supply Deficiency,0,0,2022,2022-05-06 03:02:00,2022-05-06 03:34:00,0.53
May,Texas,TRE,Vandalism,0,0,2022,2022-05-09 16:25:00,2022-05-09 17:10:00,0.75
May,Texas,TRE,Vandalism,0,0,2022,2022-05-09 16:25:00,2022-05-09 17:10:00,0.75
May,Minnesota,MRO,Severe Weather,Unknown,105000,2022,2022-05-11 18:00:00,2022-05-11 22:42:00,4.7
May,Iowa,MRO,Vandalism,0,0,2022,2022-05-11 10:00:00,2022-05-11 10:01:00,0.02
May,South Dakota,MRO,Transmission Interruption,Unknown,Unknown,2022,2022-05-12 16:50:00,2022-05-13 02:48:00,9.97
May,Mississippi,SERC,Actual Physical Attack/Vandalism,0,0,2022,2022-05-12 14:58:00,2022-05-12 14:59:00,0.02
May,Mississippi,SERC,Actual Physical Attack/Vandalism,0,0,2022,2022-05-12 14:58:00,2022-05-12 14:59:00,0.02
May,Texas,TRE,Suspicious Activity,0,0,2022,2022-05-12 01:00:00,2022-05-12 01:10:00,0.17
May,Missouri,SERC,Transmission Interruption,800,0,2022,2022-05-12 10:44:00,2022-05-12 13:34:00,2.83
May,Texas,TRE,System Operations,0,0,2022,2022-05-14 15:05:00,2022-05-14 16:30:00,1.42
May,Texas,TRE,Severe Weather,Unknown,150000,2022,2022-05-15 23:30:00,2022-05-17 23:45:00,0.25
May,Pennsylvania,RF,Suspicious Activity,0,0,2022,2022-05-15 21:00:00,2022-05-15 21:10:00,0.17
May,Pennsylvania,RF,Suspicious Activity,0,0,2022,2022-05-15 21:00:00,2022-05-15 21:10:00,0.17
May,California,WECC,Vandalism,0,0,2022,2022-05-16 05:00:00,2022-05-16 05:01:00,0.02
May,Arizona,WECC,System Operations,0,0,2022,2022-05-16 16:03:00,2022-05-16 19:32:00,3.48
May,New Mexico,WECC,Transmission Interruption,25,Unknown,2022,2022-05-17 12:10:00,,
May,New Mexico,WECC,Fuel Supply Deficiency,560,0,2022,2022-05-18 17:00:00,2022-05-31 12:00:00,19.0
May,Idaho,WECC,Vandalism,0,0,2022,2022-05-18 11:00:00,2022-05-18 16:34:00,5.57
May,Pennsylvania,RF,Suspicious Activity,0,0,2022,2022-05-18 15:30:00,2022-05-18 16:30:00,1.0
May,New York,NPCC,Transmission Interruption,0,0,2022,2022-05-20 17:26:00,2022-05-20 17:33:00,0.12
May,New York,NPCC,Suspicious Activity,0,0,2022,2022-05-20 08:48:00,,
May,Missouri,SERC,Actual Physical Attack,0,0,2022,2022-05-21 21:53:00,2022-05-22 00:28:00,2.58
May,Texas,TRE,Severe Weather,Unknown,52172,2022,2022-05-22 02:30:00,2022-05-22 18:52:00,16.37
May,Maine,NPCC,System Operations,0,0,2022,2022-05-22 22:40:00,2022-05-22 23:16:00,0.6
May,California,WECC,Actual Physical Attack,0,0,2022,2022-05-25 06:42:00,2022-05-25 06:43:00,0.02
May,Arizona,WECC,System Operations,0,0,2022,2022-05-27 07:56:00,2022-05-27 08:38:00,0.7
May,Ohio,RF,Suspicious Activity,0,0,2022,2022-05-27 05:19:00,2022-05-27 06:00:00,0.68
May,Pennsylvania,RF,Transmission Interruption,0,0,2022,2022-05-29 16:41:00,2022-05-31 11:29:00,18.8
May,Pennsylvania,RF,System Operations,0,0,2022,2022-05-29 01:18:00,2022-05-29 01:50:00,0.53
May,California,WECC,System Operations,0,0,2022,2022-05-30 14:10:00,2022-05-31 05:58:00,15.8
May,Texas,TRE,Vandalism,0,0,2022,2022-05-31 13:58:00,2022-05-31 13:59:00,0.02
June,Utah,WECC,Vandalism,0,0,2022,2022-06-01 10:47:00,2022-06-01 10:48:00,0.02
June,California,WECC,Vandalism,0,0,2022,2022-06-02 08:20:00,,
June,Georgia,SERC,Vandalism,0,0,2022,2022-06-03 03:48:00,2022-06-03 03:49:00,0.02
June,Texas,TRE,Generation Inadequacy,0,0,2022,2022-06-04 12:59:00,2022-06-05 02:15:00,13.27
June,California,WECC,Generation Inadequacy,Unknown,Unknown,2022,2022-06-05 15:20:00,2022-06-05 20:12:00,4.87
June,California,WECC,System Operations,13,4000,2022,2022-06-06 10:21:00,2022-06-06 10:24:00,0.05
June,Missouri,SERC/MRO,Severe Weather/Transmission Interruption,Unknown,91188,2022,2022-06-08 01:00:00,2022-06-08 06:00:00,5.0
June,Kansas,SERC/MRO,Severe Weather,Unknown,62000,2022,2022-06-08 00:00:00,2022-06-08 04:00:00,4.0
June,Missouri,SERC,Severe Weather/Distribution Interruption,Unknown,60000,2022,2022-06-08 01:00:00,2022-06-08 04:00:00,3.0
June,Texas,TRE,Suspicious Activity,0,0,2022,2022-06-09 02:33:00,2022-06-09 06:49:00,4.27
June,Oregon,WECC,Vandalism,0,0,2022,2022-06-09 07:00:00,2022-06-09 07:05:00,0.08
June,Texas,TRE,Actual Physical Attack/Vandalism,0,0,2022,2022-06-10 12:08:00,2022-06-10 21:30:00,9.37
June,California,WECC,System Operations,100,39094,2022,2022-06-10 20:27:00,2022-06-10 21:30:00,1.05
June,California,WECC,System Operations,100,Unknown,2022,2022-06-10 20:20:00,2022-06-10 20:28:00,0.13
June,California,WECC,System Operations,13437,445,2022,2022-06-10 08:45:00,,
June,Ohio,SERC/RF,Severe Weather/Transmission Interruption,14000,100000,2022,2022-06-12 23:30:00,2022-06-13 23:30:00,0.0
June,Ohio,SERC/RF,Severe Weather/Transmission Interruption,Unknown,162551,2022,2022-06-13 18:00:00,2022-06-14 18:15:00,0.25
June,Michigan,RF,System Operations,0,0,2022,2022-06-13 23:54:00,2022-06-14 00:45:00,0.85
June,Ohio,RF,System Operations,373,Unknown,2022,2022-06-14 13:46:00,,
June,Washington,WECC,Actual Physical Attack/Vandalism,0,0,2022,2022-06-14 00:00:00,2022-06-14 06:00:00,6.0
June,Wisconsin,RF/MRO,Severe Weather,90,57000,2022,2022-06-15 21:00:00,,
June,Michigan,RF,System Operations,0,0,2022,2022-06-15 10:45:00,2022-06-15 13:45:00,3.0
June,North Carolina,SERC,Severe Weather,Unknown,77908,2022,2022-06-16 16:31:00,2022-06-16 20:07:00,3.6
June,Washington,WECC,Suspicious Activity,35,7500,2022,2022-06-16 03:51:00,2022-06-16 06:30:00,2.65
June,North Carolina,SERC,Severe Weather,Unknown,44000,2022,2022-06-17 18:45:00,2022-06-18 13:32:00,18.78
June,West Virginia,SERC/RF,Severe Weather,Unknown,150000,2022,2022-06-17 17:30:00,2022-06-19 21:15:00,3.75
June,North Carolina,SERC,Severe Weather,Unknown,91056,2022,2022-06-17 17:37:00,2022-06-18 00:54:00,7.28
June,Illinois,SERC/RF,Severe Weather,Unknown,80000,2022,2022-06-17 06:02:00,,
June,Minnesota,MRO,System Operations,0,15604,2022,2022-06-20 12:54:00,2022-06-20 14:23:00,1.48
June,Virginia,SERC/RF,Severe Weather/Distribution Interruption,Unknown,100000,2022,2022-06-22 16:56:00,2022-06-23 02:00:00,9.07
June,New Jersey,NPCC,Suspicious Activity,0,0,2022,2022-06-23 12:41:00,2022-06-23 13:41:00,1.0
June,California,WECC,Fuel Supply Deficiency,0,0,2022,2022-06-23 10:55:00,,
June,Louisiana,SERC,Fuel Supply Deficiency,Unknown,Unknown,2022,2022-06-24 23:09:00,2022-06-25 00:00:00,0.85
June,Nevada,WECC,Vandalism,0,0,2022,2022-06-26 17:05:00,2022-06-26 22:42:00,5.62
June,Michigan,RF/MRO,System Operations,0,0,2022,2022-06-27 17:07:00,2022-06-28 01:42:00,8.58
June,Texas,TRE,Severe Weather,14,2491,2022,2022-06-27 14:26:00,2022-06-28 03:56:00,13.5
June,Texas,TRE,System Operations,0,0,2022,2022-06-27 06:21:00,2022-06-27 07:26:00,1.08
June,Texas,TRE,System Operations,0,0,2022,2022-06-28 09:27:00,2022-06-28 10:42:00,1.25
June,Kentucky,SERC,Suspicious Activity,0,0,2022,2022-06-28 09:39:00,2022-06-28 09:40:00,0.02
June,Michigan,RF,System Operations,0,0,2022,2022-06-30 19:58:00,2022-06-30 20:50:00,0.87
July,California,WECC,Vandalism,20,0,2022,2022-07-01 11:45:00,,
July,California,WECC,Vandalism,0,0,2022,2022-07-03 10:30:00,2022-07-03 10:40:00,0.17
July,Oklahoma,MRO,Vandalism,0,0,2022,2022-07-03 05:18:00,2022-07-03 08:24:00,3.1
July,California,WECC,Actual Physical Attack,Unknown,1079,2022,2022-07-03 11:02:00,,
July,California,WECC,System Operations,3,3001,2022,2022-07-04 18:21:00,,
July,Washington,WECC,Actual Physical Attack,0,0,2022,2022-07-05 08:00:00,2022-07-05 08:06:00,0.1
July,Iowa,RF/SERC,System Operations,0,0,2022,2022-07-05 20:46:00,2022-07-05 21:40:00,0.9
July,Ohio,RF/SERC,Severe Weather/Transmission Interruption,Unknown,104700,2022,2022-07-06 14:39:00,2022-07-07 03:54:00,13.25
July,Virginia,SERC,Suspicious Activity,0,0,2022,2022-07-06 16:23:00,2022-07-06 16:35:00,0.2
July,Kentucky,SERC,Vandalism,0,0,2022,2022-07-06 06:18:00,2022-07-06 06:19:00,0.02
July,Utah,WECC,Vandalism,0,0,2022,2022-07-06 12:40:00,2022-07-06 12:41:00,0.02
July,Oklahoma,MRO,Actual Physical Attack,25,4836,2022,2022-07-06 01:58:00,,
July,Louisiana,SERC,System Operations,Unknown,4724,2022,2022-07-09 02:47:00,2022-07-09 02:59:00,0.2
July,Texas,TRE,System Operations,Unknown,Unknown,2022,2022-07-10 21:00:00,2022-07-11 20:00:00,23.0
July,California,WECC,Vandalism,2,0,2022,2022-07-11 10:20:00,,
July,Maryland,RF,Severe Weather,800,165000,2022,2022-07-12 16:00:00,,
July,Washington,WECC,Actual Physical Attack,0,0,2022,2022-07-12 10:45:00,2022-07-12 11:00:00,0.25
July,Washington,RF,Severe Weather,Unknown,50200,2022,2022-07-12 18:00:00,2022-07-12 22:00:00,4.0
July,Texas,TRE,System Operations,Unknown,Unknown,2022,2022-07-13 11:30:00,2022-07-13 21:00:00,9.5
July,Colorado,WECC,Vandalism,0,0,2022,2022-07-13 10:00:00,2022-07-13 13:00:00,3.0
July,Nebraska,MRO,Actual Physical Attack,0,0,2022,2022-07-15 07:10:00,2022-07-15 07:11:00,0.02
July,South Carolina,SERC,Fuel Supply Deficiency,4500,0,2022,2022-07-18 09:15:00,,
July,Oregon,WECC,Vandalism,0,0,2022,2022-07-18 13:09:00,2022-07-18 13:11:00,0.03
July,Florida,SERC,System Operations,0,0,2022,2022-07-19 15:42:00,2022-07-19 16:12:00,0.5
July,Florida,SERC,System Operations,0,0,2022,2022-07-19 15:42:00,2022-07-19 16:12:00,0.5
July,Michigan,RF,Severe Weather,Unknown,93750,2022,2022-07-23 20:45:00,2022-07-24 11:30:00,14.75
July,Pennsylvania,RF,Transmission Interruption,0,0,2022,2022-07-25 00:38:00,2022-07-25 13:46:00,13.13
July,Texas,TRE,System Operations,0,0,2022,2022-07-26 06:38:00,2022-07-26 12:57:00,6.32
July,California,WECC,Suspicious Activity,Unknown,Unknown,2022,2022-07-26 04:20:00,2022-07-26 04:57:00,0.62
July,Pennsylvania,RF,Suspicious Activity,0,0,2022,2022-07-26 21:00:00,2022-07-26 21:20:00,0.33
July,California,WECC,Actual Physical Attack,0,0,2022,2022-07-28 19:25:00,2022-07-28 22:41:00,3.27
July,Pennsylvania,RF,Suspicious Activity,0,0,2022,2022-07-29 02:00:00,2022-07-29 02:01:00,0.02
July,California,WECC,System Operations,0,0,2022,2022-07-30 19:35:00,2022-08-01 13:17:00,17.7
July,New York,NPCC,System Operations,0,0,2022,2022-07-31 06:36:00,2022-07-31 07:13:00,0.62
August,Georgia,SERC,Vandalism,0,0,2022,2022-08-01 09:44:00,2022-08-01 09:45:00,0.02
August,California,WECC,Actual Physical Attack,0,0,2022,2022-08-01 08:03:00,2022-08-01 09:00:00,0.95
August,Texas,TRE,Suspicious Activity,0,0,2022,2022-08-03 02:00:00,2022-08-03 03:07:00,1.12
August,Minnesota,MRO/RF,Severe Weather,Unknown,80000,2022,2022-08-03 02:30:00,,
August,Michigan,RF,Severe Weather,Unknown,71000,2022,2022-08-03 19:00:00,2022-08-05 08:53:00,13.88
August,Michigan,RF,Severe Weather,Unknown,91264,2022,2022-08-03 17:00:00,2022-08-03 20:30:00,3.5
August,Maryland,RF,Severe Weather,Unknown,75500,2022,2022-08-04 18:00:00,2022-08-05 02:00:00,8.0
August,Washington,WECC,Vandalism,0,0,2022,2022-08-05 14:52:00,2022-08-05 16:41:00,1.82
August,Washington,WECC,Actual Physical Attack,3,350,2022,2022-08-05 02:00:00,2022-08-05 06:30:00,4.5
August,Washington,WECC,Vandalism,0,0,2022,2022-08-09 15:18:00,2022-08-09 15:19:00,0.02
August,Ohio,RF,System Operations,Unknown,62464,2022,2022-08-09 16:42:00,2022-08-09 22:12:00,5.5
August,Missouri,SERC,System Operations,0,0,2022,2022-08-09 02:29:00,2022-08-09 03:00:00,0.52
August,Florida,SERC,System Operations,0,0,2022,2022-08-09 12:12:00,2022-08-09 13:08:00,0.93
August,Florida,SERC,System Operations,0,0,2022,2022-08-09 12:12:00,2022-08-09 13:08:00,0.93
August,Arkansas,SERC,Severe Weather,24,0,2022,2022-08-10 01:25:00,2022-08-10 01:30:00,0.08
August,Alabama,SERC,Vandalism,0,0,2022,2022-08-10 15:00:00,2022-08-10 15:01:00,0.02
August,Texas,TRE,Severe Weather,Unknown,140464,2022,2022-08-10 19:56:00,2022-08-11 20:00:00,0.07
August,Georgia,SERC,Vandalism,0,0,2022,2022-08-12 14:46:00,2022-08-12 14:47:00,0.02
August,Wyoming,WECC/MRO,Transmission Interruption,0,5000,2022,2022-08-15 23:43:00,2022-08-16 07:14:00,7.52
August,Nevada,WECC,Vandalism,0,0,2022,2022-08-15 09:08:00,2022-08-15 09:10:00,0.03
August,New Jersey,RF,Transmission Interruption,Unknown,0,2022,2022-08-15 10:24:00,2022-08-15 12:49:00,2.42
August,Ohio,RF,System Operations,Unknown,Unknown,2022,2022-08-18 18:05:00,2022-08-18 21:39:00,3.57
August,Massachusetts,NPCC,Actual Physical Attack,0,0,2022,2022-08-19 17:40:00,2022-08-19 17:41:00,0.02
August,Washington,WECC,Cyber Event,0,0,2022,2022-08-19 22:00:00,2022-08-20 11:30:00,13.5
August,California,WECC,Vandalism,0,0,2022,2022-08-22 09:47:00,2022-08-22 09:48:00,0.02
August,Texas,TRE,System Operations,24,6385,2022,2022-08-22 12:46:00,2022-08-22 13:09:00,0.38
August,Texas,TRE,Severe Weather,0,0,2022,2022-08-22 20:40:00,2022-08-22 21:57:00,1.28
August,California,WECC,Vandalism,0,0,2022,2022-08-24 14:20:00,2022-08-24 14:21:00,0.02
August,California,WECC,Vandalism,0,0,2022,2022-08-25 00:59:00,2022-08-25 01:00:00,0.02
August,California,WECC,Vandalism,0,0,2022,2022-08-25 00:59:00,2022-08-25 01:00:00,0.02
August,California,WECC,Vandalism,0,0,2022,2022-08-26 11:09:00,2022-08-26 11:10:00,0.02
August,Maine,NPCC,System Operations,0,0,2022,2022-08-27 02:21:00,2022-08-27 19:14:00,16.88
August,New York,NPCC,System Operations,0,0,2022,2022-08-28 04:59:00,2022-08-28 06:06:00,1.12
August,Michigan,RF,Severe Weather,Unknown,197740,2022,2022-08-29 15:00:00,2022-09-01 09:00:00,18.0
August,Michigan,RF,Severe Weather,Unknown,Unknown,2022,2022-08-29 17:50:00,,
August,Texas,TRE,Suspicious Activity,0,0,2022,2022-08-29 10:45:00,2022-08-29 11:45:00,1.0
August,Florida,SERC,Vandalism,10,3000,2022,2022-08-31 09:58:00,2022-08-31 12:15:00,2.28
September,California,WECC,Severe Weather,242,44000,2022,2022-09-01 15:00:00,2022-09-01 21:00:00,6.0
September,Texas,TRE,Severe Weather,Unknown,190000,2022,2022-09-04 16:00:00,2022-09-06 08:00:00,16.0
September,California,WECC,Cyber Event,0,0,2022,2022-09-04 18:50:00,2022-09-05 02:45:00,7.92
September,California,WECC,System Operations,Unknown,0,2022,2022-09-05 06:05:00,2022-09-05 21:00:00,14.92
September,California,WECC,Vandalism,0,0,2022,2022-09-06 16:30:00,2022-09-07 00:30:00,8.0
September,Texas,TRE,Suspicious Activity,0,0,2022,2022-09-06 06:00:00,2022-09-06 06:22:00,0.37
September,California,WECC,System Operations,Unknown,0,2022,2022-09-06 10:34:00,2022-09-06 21:00:00,10.43
September,California,WECC,Severe Weather,272,44000,2022,2022-09-06 16:00:00,2022-09-06 21:00:00,5.0
September,Idaho,WECC,System Operations,Unknown,Unknown,2022,2022-09-06 19:20:00,2022-09-06 21:01:00,1.68
September,Nevada,WECC,System Operations,8800,1300000,2022,2022-09-06 17:00:00,2022-09-06 20:00:00,3.0
September,Florida,SERC,Cyber Event,0,0,2022,2022-09-07 13:45:00,2022-09-07 19:00:00,5.25
September,California,WECC,System Operations,Unknown,0,2022,2022-09-07 11:31:00,2022-09-07 21:00:00,9.48
September,California,WECC,Vandalism,0,0,2022,2022-09-07 13:00:00,,
September,Nevada,WECC,System Operations,8600,1300000,2022,2022-09-07 17:00:00,2022-09-07 20:00:00,3.0
September,California,WECC,Severe Weather,257,44000,2022,2022-09-07 16:00:00,2022-09-07 21:00:00,5.0
September,California,WECC,System Operations,Unknown,0,2022,2022-09-08 10:52:00,2022-09-09 21:00:00,10.13
September,California,WECC,Severe Weather,258,44000,2022,2022-09-08 11:54:00,2022-09-08 21:00:00,9.1
September,Nevada,WECC,System Operations,8250,1300000,2022,2022-09-08 17:00:00,2022-09-08 20:00:00,3.0
September,California,WECC,Severe Weather,257,44000,2022,2022-09-09 16:00:00,2022-09-09 21:00:00,5.0
September,Indiana,RF,Suspicious Activity,Unknown,Unknown,2022,2022-09-10 22:30:00,2022-09-10 22:31:00,0.02
September,Texas,TRE,Transmission Interruption,0,0,2022,2022-09-11 18:19:00,2022-09-11 22:28:00,4.15
September,Texas,TRE,Severe Weather,0,0,2022,2022-09-13 19:55:00,2022-09-13 20:01:00,0.1
September,Texas,TRE,Transmission Interruption,0,0,2022,2022-09-15 19:52:00,2022-09-15 21:31:00,1.65
September,Oregon,WECC,Transmission Interruption,0,0,2022,2022-09-16 18:30:00,2022-09-16 23:15:00,4.75
September,Utah,WECC,Suspicious Activity,0,0,2022,2022-09-16 18:00:00,2022-09-16 18:01:00,0.02
September,Texas,TRE/SERC,Vandalism,Unknown,1521,2022,2022-09-21 16:19:00,2022-09-21 18:01:00,1.7
September,Florida,SERC,Vandalism,Unknown,Unknown,2022,2022-09-22 03:58:00,2022-09-22 04:00:00,0.03
September,California,WECC,Vandalism,1,0,2022,2022-09-22 10:02:00,2022-09-22 11:00:00,0.97
September,California,WECC,Vandalism,2,0,2022,2022-09-23 10:10:00,2022-09-23 11:00:00,0.83
September,California,WECC,Vandalism,1,0,2022,2022-09-27 08:42:00,2022-09-27 10:00:00,1.3
September,Florida,SERC,Severe Weather,Unknown,676000,2022,2022-09-28 15:00:00,2022-10-03 15:53:00,0.88
September,Florida,SERC,Severe Weather,1000,116937,2022,2022-09-28 18:00:00,2022-09-30 15:20:00,21.33
September,Florida,SERC,Severe Weather,750,291361,2022,2022-09-28 15:00:00,,
September,Florida,SERC,Severe Weather,0,0,2022,2022-09-29 04:00:00,2022-10-03 00:00:00,20.0
September,Florida,SERC,Severe Weather,150,15797,2022,2022-09-29 03:27:00,,
September,North Carolina,SERC,Severe Weather,Unknown,154100,2022,2022-09-30 18:30:00,2022-10-01 18:36:00,0.1
September,South Carolina,SERC,Severe Weather,Unknown,108930,2022,2022-09-30 13:46:00,2022-09-30 18:09:00,4.38
September,North Carolina,SERC,Severe Weather,Unknown,48323,2022,2022-09-30 02:45:00,2022-10-01 16:15:00,13.5
September,California,WECC,Vandalism,2,0,2022,2022-09-30 11:00:00,2022-09-30 12:00:00,1.0
October,Alabama,SERC,Suspicious Activity,0,0,2022,2022-10-03 06:00:00,2022-10-04 07:00:00,1.0
October,California,WECC,Vandalism,1,0,2022,2022-10-03 13:45:00,2022-10-03 14:30:00,0.75
October,New York,NPCC,Suspicious Activity,100,0,2022,2022-10-08 16:23:00,2022-10-08 16:50:00,0.45
October,Texas,TRE/SERC,Vandalism,Unknown,0,2022,2022-10-10 15:50:00,2022-10-10 16:05:00,0.25
October,California,WECC,Vandalism,1,0,2022,2022-10-13 10:00:00,2022-10-13 11:00:00,1.0
October,Connecticut,NPCC,Severe Weather,Unknown,76388,2022,2022-10-14 13:15:00,2022-10-14 17:45:00,4.5
October,Texas,RE ,Cyber Event,0,0,2022,2022-10-14 13:30:00,,
October,Arizona,WECC,System Operations,0,0,2022,2022-10-15 09:52:00,2022-10-15 10:23:00,0.52
October,Louisiana,SERC,System Operations,69,16225,2022,2022-10-15 20:04:00,2022-10-18 16:03:00,19.98
October,Texas,TRE/SERC,Vandalism,Unknown,Unknown,2022,2022-10-18 15:12:00,,
October,California,WECC,Suspicious Activity,0,0,2022,2022-10-21 11:15:00,2022-10-21 11:18:00,0.05
October,Massachusetts,NPCC,Cyber Event,0,0,2022,2022-10-24 00:00:00,2022-10-28 00:00:00,0.0
October,Texas,TRE/WECC,System Operations,34,7551,2022,2022-10-24 16:29:00,2022-10-24 18:05:00,1.6
October,Texas,TRE,System Operations,Unknown,109865,2022,2022-10-25 01:45:00,2022-10-25 13:50:00,12.08
October,Texas,TRE,System Operations,0,0,2022,2022-10-26 19:32:00,2022-10-26 20:38:00,1.1
October,Arkansas,SERC,Vandalism,Unknown,0,2022,2022-10-27 00:01:00,2022-10-27 13:00:00,12.98
October,California,WECC,Vandalism,2,0,2022,2022-10-28 14:16:00,2022-10-28 15:00:00,0.73
October,Louisiana,SERC,Suspicious Activity,Unknown,0,2022,2022-10-31 21:14:00,2022-10-31 22:14:00,1.0
November,Texas,TRE,Suspicious Activity,0,0,2022,2022-11-02 15:11:00,2022-11-02 15:25:00,0.23
November,Washington,WECC,Transmission Interruption,0,0,2022,2022-11-03 12:07:00,2022-11-03 14:24:00,2.28
November,Washington,WECC,Severe Weather,Unknown,214000,2022,2022-11-04 20:05:00,2022-11-07 09:00:00,12.92
November,Michigan,RF,Severe Weather,Unknown,158450,2022,2022-11-05 13:00:00,2022-11-08 07:00:00,18.0
November,Michigan,RF,Severe Weather,Unknown,53000,2022,2022-11-05 19:57:00,,
November,Wisconsin,MRO/RF,Severe Weather,Unknown,50000,2022,2022-11-05 19:00:00,,
November,Texas,TRE,Transmission Interruption,0,0,2022,2022-11-08 15:48:00,2022-11-08 16:21:00,0.55
November,Arkansas,SERC,Generation Inadequacy,0,0,2022,2022-11-10 11:07:00,2022-11-10 12:00:00,0.88
November,Florida,SERC,Severe Weather,Unknown,160000,2022,2022-11-10 06:00:00,2022-11-11 08:47:00,2.78
November,California,WECC,Vandalism,Unknown,Unknown,2022,2022-11-11 01:00:00,2022-11-11 05:00:00,4.0
November,Ohio,RF,Actual Physical Attack/Vandalism,7,1775,2022,2022-11-11 01:41:00,2022-11-14 14:00:00,12.32
November,Massachusetts,NPCC,System Operations,0,0,2022,2022-11-15 10:17:00,2022-11-15 11:06:00,0.82
November,Oregon,WECC,Vandalism,0,0,2022,2022-11-15 01:00:00,2022-11-15 06:00:00,5.0
November,Washington,WECC,Actual Physical Attack/Vandalism,3,1454,2022,2022-11-18 04:30:00,2022-11-18 04:59:00,0.48
November,Maine,NPCC,System Operations,0,0,2022,2022-11-22 10:01:00,2022-11-22 10:43:00,0.7
November,Texas,TRE,Suspicious Activity,0,0,2022,2022-11-23 07:03:00,2022-11-23 08:57:00,1.9
November,Washington,WECC,Actual Physical Attack/Vandalism,0,0,2022,2022-11-23 10:15:00,2022-11-23 14:09:00,3.9
November,Michigan,RF,System Operations,0,0,2022,2022-11-23 12:46:00,2022-11-23 13:19:00,0.55
November,Maryland,RF,Cyber Event,Unknown,Unknown,2022,2022-11-23 09:30:00,,
November,Oregon,WECC,Vandalism,0,0,2022,2022-11-24 01:40:00,2022-11-24 01:45:00,0.08
November,California,WECC,Actual Physical Attack/Vandalism,0,0,2022,2022-11-25 05:00:00,2022-11-25 08:00:00,3.0
November,Maryland,RF,Transmission Interruption,190,87500,2022,2022-11-27 17:28:00,2022-11-27 23:58:00,6.5
November,Oregon,WECC,Actual Physical Attack/Vandalism,Unknown,6337,2022,2022-11-28 01:08:00,2022-11-28 02:24:00,1.27
November,Maine,NPCC,Severe Weather,113,113000,2022,2022-11-30 18:45:00,2022-12-02 04:00:00,9.25
November,New York,NPCC,System Operations,0,0,2022,2022-11-30 02:37:00,2022-11-30 06:10:00,3.55
November,Alabama,SERC,Severe Weather,386,54110,2022,2022-11-30 03:35:00,2022-11-30 09:10:00,5.58
December,North Carolina,SERC,Vandalism,99,45000,2022,2022-12-03 19:51:00,,
December,Pennsylvania,RF,Suspicious Activity,0,0,2022,2022-12-05 18:20:00,2022-12-05 18:55:00,0.58
December,New York,NPCC,Vandalism,0,0,2022,2022-12-05 09:00:00,2022-12-05 13:00:00,4.0
December,California,WECC,Suspicious Activity,0,0,2022,2022-12-06 09:25:00,,
December,Kentucky,SERC,Vandalism,0,0,2022,2022-12-06 08:26:00,2022-12-06 08:30:00,0.07
December,Georgia,SERC,Suspicious Activity,0,0,2022,2022-12-06 00:00:00,2022-12-06 00:01:00,0.02
December,Georgia,SERC,Suspicious Activity,0,0,2022,2022-12-06 00:00:00,2022-12-06 00:01:00,0.02
December,Ohio,RF,Suspicious Activity,2600,Unknown,2022,2022-12-06 12:45:00,,
December,Pennsylvania,RF,Suspicious Activity,1883,Unknown,2022,2022-12-06 08:15:00,2022-12-06 12:15:00,4.0
December,Illinois,SERC/RF,Suspicious Activity,0,0,2022,2022-12-07 13:35:00,2022-12-07 13:40:00,0.08
December,North Carolina,SERC,Suspicious Activity,0,0,2022,2022-12-07 16:42:00,2022-12-07 21:00:00,4.3
December,Indiana,RF,Suspicious Activity,0,0,2022,2022-12-08 12:36:00,,
December,Massachusetts,NPCC,Transmission Interruption,0,0,2022,2022-12-10 01:14:00,2022-12-10 02:02:00,0.8
December,Missouri,SERC,Suspicious Activity,0,0,2022,2022-12-10 11:00:00,2022-12-12 06:00:00,19.0
December,Washington,WECC,Vandalism,10,583,2022,2022-12-13 23:59:00,2022-12-14 03:39:00,3.67
December,Florida,SERC,System Operations,0,0,2022,2022-12-14 10:42:00,2022-12-14 12:05:00,1.38
